;NO;FR;ES;CH;SE;DE;AT;IT;BG;HR;PT;RO;CZ;HU;BA;RS;SI;FI;PL;SK;MK;ME
2015-04-10 21:00:00;7923.220212;1846.401713;4447.039591;862.914209;4550.539912;2189.972985;428.668372;1198.966029;611.990460;945.866840;546.270202;1330.262571;226.744204;31.474389;683.562234;193.913139;565.094275;1314.722808;276.127293;542.274484;184.698926;166.963580
2015-04-10 22:00:00;7923.220212;1846.401713;4447.039591;862.914209;4550.539912;2189.972985;428.668372;1198.966029;611.990460;945.866840;546.270202;1330.262571;226.744204;31.474389;683.562234;193.913139;565.094275;1314.722808;276.127293;542.274484;184.698926;166.963580
2015-04-10 23:00:00;7923.220212;1846.401713;4447.039591;862.914209;4550.539912;2189.972985;428.668372;1198.966029;611.990460;945.866840;546.270202;1330.262571;226.744204;31.474389;683.562234;193.913139;565.094275;1314.722808;276.127293;542.274484;184.698926;166.963580
2015-04-11 00:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 01:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 02:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 03:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 04:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 05:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 06:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 07:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 08:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 09:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 10:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 11:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 12:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 13:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 14:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 15:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 16:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 17:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 18:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 19:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 20:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 21:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 22:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-11 23:00:00;8624.033379;1851.085473;4578.890933;880.273629;4773.111225;2216.545157;441.397596;1278.249247;647.817039;877.254101;545.388735;1335.443069;225.030489;32.388040;682.638190;200.387270;581.489181;1354.447003;263.981529;544.264645;202.156476;173.008554
2015-04-12 00:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 01:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 02:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 03:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 04:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 05:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 06:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 07:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 08:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 09:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 10:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 11:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 12:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 13:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 14:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 15:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 16:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 17:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 18:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 19:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 20:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 21:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 22:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-12 23:00:00;8995.051224;1860.136800;4410.109764;893.389611;4995.458631;2066.797186;454.129130;1293.691416;604.486565;777.956726;538.054588;1288.142058;230.154606;31.575754;667.434324;186.301984;592.211741;1433.551571;261.033258;540.900135;177.096196;158.410110
2015-04-13 00:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 01:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 02:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 03:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 04:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 05:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 06:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 07:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 08:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 09:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 10:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 11:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 12:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 13:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 14:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 15:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 16:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 17:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 18:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 19:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 20:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 21:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 22:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-13 23:00:00;9680.477852;1876.442490;4539.739096;937.068181;5218.266731;2035.623915;469.490311;1365.333378;612.458004;802.237507;546.664091;1289.338149;224.057931;31.655752;640.484240;192.678351;572.089661;1494.543600;253.978501;534.633161;179.608842;155.494873
2015-04-14 00:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 01:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 02:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 03:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 04:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 05:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 06:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 07:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 08:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 09:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 10:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 11:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 12:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 13:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 14:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 15:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 16:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 17:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 18:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 19:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 20:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 21:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 22:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-14 23:00:00;9736.635680;1895.017317;4616.484919;918.344897;5349.090491;2157.854227;476.296830;1363.331073;643.977133;856.575746;579.102095;1344.308145;228.769412;35.414191;637.289400;193.764583;548.004213;1550.323042;249.671664;547.346224;192.343167;144.773333
2015-04-15 00:00:00;9935.404976;1994.349711;4657.862455;945.780502;5558.152261;2186.391728;474.038412;1313.378767;654.746667;852.192943;627.036389;1408.527509;227.088359;41.283572;679.988616;197.718773;547.166377;1617.406297;258.547048;560.256704;215.721564;159.305938
2015-04-15 01:00:00;9935.404976;1994.349711;4657.862455;945.780502;5558.152261;2186.391728;474.038412;1313.378767;654.746667;852.192943;627.036389;1408.527509;227.088359;41.283572;679.988616;197.718773;547.166377;1617.406297;258.547048;560.256704;215.721564;159.305938
2015-04-15 02:00:00;9935.404976;1994.349711;4657.862455;945.780502;5558.152261;2186.391728;474.038412;1313.378767;654.746667;852.192943;627.036389;1408.527509;227.088359;41.283572;679.988616;197.718773;547.166377;1617.406297;258.547048;560.256704;215.721564;159.305938
2015-04-15 03:00:00;9935.404976;1994.349711;4657.862455;945.780502;5558.152261;2186.391728;474.038412;1313.378767;654.746667;852.192943;627.036389;1408.527509;227.088359;41.283572;679.988616;197.718773;547.166377;1617.406297;258.547048;560.256704;215.721564;159.305938
2015-04-15 04:00:00;9935.404976;1994.349711;4657.862455;945.780502;5558.152261;2186.391728;474.038412;1313.378767;654.746667;852.192943;627.036389;1408.527509;227.088359;41.283572;679.988616;197.718773;547.166377;1617.406297;258.547048;560.256704;215.721564;159.305938
2015-04-15 05:00:00;9935.404976;1994.349711;4657.862455;945.780502;5558.152261;2186.391728;474.038412;1313.378767;654.746667;852.192943;627.036389;1408.527509;227.088359;41.283572;679.988616;197.718773;547.166377;1617.406297;258.547048;560.256704;215.721564;159.305938
2015-04-15 06:00:00;9935.404976;1994.349711;4657.862455;945.780502;5558.152261;2186.391728;474.038412;1313.378767;654.746667;852.192943;627.036389;1408.527509;227.088359;41.283572;679.988616;197.718773;547.166377;1617.406297;258.547048;560.256704;215.721564;159.305938
